1	спукване	spˈukvˈane	спукване	spukvˈane
1	спускач	spuskˈatʃ	спускаач	spuskˈatʃ
1	спусна	spˈusnˈa	спусна	spusnˈa
1	спущам	spˈuʃtʃˈam	спущам	spuʃtʃˈam
1	спъвам	spˈɤvˈam	спъвам	spɤvˈam
1	спъване	spˈɤvˈane	спъване	spɤvˈane
1	спъна	spˈɤnɐ	спъна	spɤnɐ
1	спънато	spˈɤnˈato	спънато	spɤnˈato
1	спънка	spˈɤnkˈa	спънка	spɤnkˈa
1	спътниче	spɤtnˈitʃe	спътниче	spɤtnitʃe
1	спя	spjɤ	спя	spjɐ
1	спявка	spjˈafkˈa	спявкаа	spjˈafkˈa
1	спял	spjaɫ	спял	spjɐɫ
1	спят	spjɤt	спят	spjɐt
1	спях	spjax	спях	spjɐx
1	спящ	spjaʃtʃ	спящ	spjɐʃtʃ
1	сра	sra	сра	srˈa
1	сработя	srˈabotjˈa	сработья	srˈabotjˈa
1	сравнение	srˈavnenˈie	сравнение	srˈavnenie
1	сравни	srɐvˈni	сравни	srɐvni
1	сравнил	srɐvˈniɫ	сравнил	srɐvniɫ
1	сравнила	srɐvˈniɫɐ	сравнила	srɐvniɫɐ
1	сравнилата	srɐvˈniɫɐtɐ	сравнилата	srɐvniɫɐtɐ
1	сравнило	srɐvˈniɫo	сравнило	srɐvniɫo
1	сравнилото	srɐvˈniɫoto	сравнилото	srɐvniɫoto
1	сравним	srɐvˈnim	сравним	srɐvnim
1	сравних	srɐvˈnix	сравних	srɐvnix
1	сравниха	srɐvˈnixɐ	сравниха	srɐvnixɐ
1	сравниш	srɐvˈniʃ	сравниш	srɐvniʃ
1	сражаване	srɐʒavˈane	сражаване	srɐʒɐvˈane
1	срал	sraɫ	срал	srɐɫ
1	срам	sram	срам	srɐm
1	срамежливичък	srɐmeʒlivˈitʃɤk	срамежливичък	srɐmeʒlivitʃɤk
1	срамливо	srˈamlivˈo	срамливо	srˈamlivo
1	срамливост	srˈamlivˈost	срамливост	srˈamlivost
1	срамниче	srˈamnˈitʃe	срамниче	srˈamnitʃe
1	срамно	srˈamnˈo	срамно	srˈamno
1	срамотно	srˈamotnˈo	срамотно	srˈamotno
1	сран	sran	сран	srɐn
1	срасналост	srasnˈaɫost	срасналост	srɐsnˈaɫost
1	срах	srax	срах	srɐx
1	срацимирово	srɐtsimirˈovo	срацимирово	srɐtsimirovo
1	сребриново	srebrinˈovo	сребриново	srebrinovo
1	сребристозлатен	srebristozɫˈaten	сребристозлатеен	srebristozɫˈaten
1	сребристорус	srebristˈorus	сребристорус	srebristorus
1	сребристосин	srebristˈosin	сребристосин	srebristosin
1	сребристочервен	srebristotʃˈerven	сребристочервен	srebristotʃerven
1	сребристочерен	srebristotʃˈeren	сребристочерен	srebristotʃeren
1	сребърнобял	srebɤrnˈobjɐɫ	сребърнобял	srebɤrnobjɐɫ
1	сред	sret	сред	sred
1	сред	srɛt	сред	srɛd
1	средина	sredˈinɐ	средина	sredinɐ
1	срединка	sredˈinkɐ	срединка	sredinkɐ
1	среднево	srednˈevo	среднево	srednevo
1	среднистче	srednˈisttʃe	среднистче	srednisttʃe
1	средноазиатец	srednoɐziˈatets	средноазиатетц	srednoɐziˈatets
1	среднобългарска	srɛdnoˈbɤɫgɐrskɐ	среднобългарска	srɛdnobɤɫgɐrskɐ
1	среднобългарски	srɛdnoˈbɤɫgɐrski	среднобългарски	srɛdnobɤɫgɐrski
1	среднобългарско	srɛdnoˈbɤɫgɐrsko	среднобългарско	srɛdnobɤɫgɐrsko
1	средногорово	srednogorˈovo	средногорово	srednogorovo
1	средноденонощен	srednodenonˈoʃtʃen	средноденонощен	srednodenonoʃtʃen
1	средносрочен	srednosrˈotʃen	средносрочен	srednosrotʃen
1	средношколница	srednoʃkoɫnˈitsɐ	средношколница	srednoʃkoɫnitsɐ
1	средок	sredˈok	средок	sredok
1	средорек	sredˈorek	средорек	sredorek
1	средоселци	sredosˈeɫtsi	средоселци	sredoseɫtsi
1	срещичка	sreʃtʃˈitʃkɐ	срещичка	sreʃtʃitʃkɐ
1	сричкотворен	sritʃkotvˈoren	сричкотворен	sritʃkotvoren
1	сродност	srˈodnost	сродност	srodnost
1	сродя	srˈodjɐ	сродя	srodjɐ
1	сродявам	srˈodjɐvˈam	сродявам	srodjɐvˈam
1	сродяване	srˈodjɐvˈane	сродяване	srodjɐvˈane
1	срок	srˈok	срок	srok
1	срочност	srˈotʃnost	срочност	srotʃnost
1	срутвам	srˈutvˈam	срутвам	srutvˈam
1	срутване	srˈutvˈane	срутване	srutvˈane
1	сръбвам	srˈɤbvˈam	сръбвам	srɤbvˈam
1	сръбна	srˈɤbnˈa	сръбна	srɤbnˈa
1	сръгвам	srˈɤgvˈam	сръгвам	srɤgvˈam
1	срънско	srˈɤnsko	срънско	srɤnsko
1	сръфам	srˈɤfɐm	сръфам	srɤfɐm
1	сръчквам	srˈɤtʃkvˈam	сръчквам	srɤtʃkvˈam
1	сръчко	srˈɤtʃko	сръчко	srɤtʃko
1	стабилно	stˈabiɫnˈo	стабилно	stˈabiɫno
1	стабилност	stˈabiɫnˈost	стабилност	stˈabiɫnost
1	ставен	stˈavˈen	ставен	stˈaven
1	ставка	stˈafkˈa	ставкаа	stˈafkˈa
1	ставрополски	stɐvropˈoɫski	ставрополски	stɐvropoɫski
1	стагнация	stˈagnɐtsˈijɐ	стагнация	stˈagnɐtsijɐ
1	стадионче	stɐdiˈontʃe	стадионче	stɐdiontʃe
1	стадност	stˈadnˈost	стадност	stˈadnost
1	стаж	stˈaʃ	стаж	stˈaʒ
1	стажантка	stˈaʒɐntkˈa	стажанткаа	stˈaʒɐntkˈa
1	стайлинг	stˈajlink	стайлинг	stˈajling
1	стаканче	stakˈantʃe	стаканче	stɐkˈantʃe
1	стакато	stˈakɐtˈo	стакато	stˈakɐto
1	сталинградски	stɐlingrˈatski	сталинградски	stɐlingrˈadski
1	сталинизъм	stɐlinˈizɤm	сталинизъм	stɐlinizɤm
1	сталинист	stɐlinˈist	сталинист	stɐlinist
1	сталинистки	stɐlinˈistki	сталинистки	stɐlinistki
1	сталинистче	stɐlinˈisttʃe	сталинистче	stɐlinisttʃe
1	стаматов	stamˈatof	стаматов	stɐmˈatof
1	стамболово	stɐmboɫˈovo	стамболово	stɐmboɫovo
1	стан	stan	стан	stɐn
1	стандартно	stˈandɐrtnˈo	стандартно	stˈandɐrtno
1	стандартче	standˈarttʃe	стандартче	stɐndˈarttʃe
1	станимашки	stɐnimˈaʃki	станимашшки	stɐnimˈaʃki
1	станиолче	stɐniˈoɫtʃe	станиолче	stɐnioɫtʃe
1	станозололче	stɐnozoɫˈoɫtʃe	станозололче	stɐnozoɫoɫtʃe
1	стапяне	stapjˈane	стапяне	stɐpjˈane
1	стар	star	стар	stɐr
1	старание	stˈarɐnˈie	старание	stˈarɐnie
1	старей	stˈarei	старей	stˈarej
1	старейшина	stˈarejʃˈinɐ	старейшина	stˈarejʃinɐ
1	старейшино	stɐrejʃˈino	старейшино	stɐrejʃino
1	старейшинство	stɐrejʃˈinstvo	старейшинство	stɐrejʃinstvo
1	стари	stˈarˈi	стари	stˈari
1	старинен	stˈarinˈen	старинен	stˈarinen
1	старинно	stˈarinnˈo	старинно	stˈarinno
1	старинност	stˈarinnˈost	старинност	stˈarinnost
1	старица	stɐˈritsɐ	старица	stɐritsɐ
1	старичък	stˈarˈitʃɤk	старичък	stˈaritʃɤk
1	старо	stˈarˈo	старо	stˈaro
1	старобългарска	stɐroˈbɤɫgɐrskɐ	старобългарска	stɐrobɤɫgɐrskɐ
1	старобългарски	stɐroˈbɤɫgɐrski	старобългарски	stɐrobɤɫgɐrski
1	старобългарско	stɐroˈbɤɫgɐrsko	старобългарско	stɐrobɤɫgɐrsko
1	старовремски	stɐrovrˈemski	старовремски	stɐrovremski
1	староиндийски	stɐroindˈijski	староиндийски	stɐroindijski
1	старому	stˈarˈomu	старому	stˈaromu
1	старопруски	stɐroprˈuski	старопруски	stɐropruski
1	староруски	stɐrorˈuski	староруски	stɐroruski
1	староселци	stɐrosˈeɫtsi	староселци	stɐroseɫtsi
1	старославянски	stɐrosɫavjˈanski	старославянски	stɐrosɫɐvjˈanski
1	старост	stˈarˈost	старост	stˈarost
1	старотурски	stɐrotˈurski	старотурски	stɐroturski
1	старофренски	stɐrofrˈenski	старофренски	stɐrofrenski
1	старохоландски	stɐroxoɫˈantski	старохоландски	stɐroxoɫˈandski
1	старт-финалче	stˈartfinˈaɫtʃe	стартвфиналче	stˈartfinˈaɫtʃe
1	старче	stˈartʃˈe	старче	stˈartʃe
1	старчески	stˈartʃˈeski	старчески	stˈartʃeski
1	старши	stˈarʃˈi	старши	stˈarʃi
1	статистка	stˈatistkˈa	статисткаа	stˈatistkˈa
1	статичен	stˈatitʃˈen	статичен	stˈatitʃen
1	статически	stˈatitʃˈeski	статически	stˈatitʃeski
1	статично	stˈatitʃnˈo	статично	stˈatitʃno
1	статичност	stˈatitʃnˈost	статичност	stˈatitʃnost
1	статор	stˈatˈor	статор	stˈator
1	статукво	stˈatukvˈo	статукво	stˈatukvo
1	статус	stˈatˈus	статус	stˈatus
1	статуя	stˈatˈujɐ	статуя	stˈatujɐ
1	стафилодермия	stɐfiɫodermˈijɐ	стафилодермия	stɐfiɫodermijɐ
1	стафилококус	stɐfiɫokˈokus	стафилококус	stɐfiɫokokus
1	стафилококче	stɐfiɫokˈoktʃe	стафилококче	stɐfiɫokoktʃe
1	стачен	stˈatʃˈen	стачен	stˈatʃen
1	стачка	stˈatʃkˈa	стачкаа	stˈatʃkˈa
1	стачкоизменница	stɐtʃkoizmennˈitsɐ	стачкоизменница	stɐtʃkoizmennitsɐ
1	стачник	stˈatʃnˈik	стачник	stˈatʃnik
1	стая	stɐˈja	стаяа	stɐˈja
1	ствол	stvˈoɫ	ствол	stvoɫ
1	стволче	stvˈoɫtʃe	стволче	stvoɫtʃe
1	стебълце	stebˈɤɫtse	стебълце	stebɤɫtse
1	стегалка	stegˈaɫkɐ	стегалкаа	stegˈaɫkɐ
1	стегозавър	stegozˈavɤr	стегозиавър	stegozˈavɤr
1	стеж	stɛʃ	стеж	stɛʒ
1	стежерово	steʒerˈovo	стежерово	steʒerovo
1	стейшънче	stejʃˈɤntʃe	стейшънче	stejʃɤntʃe
1	стела	steɫˈa	стелаа	steɫˈa
1	стелка	steɫkˈa	стелкаа	steɫkˈa
1	стеля	stelˈa	стеля	steljˈa
1	стенвестник	stenvˈestnik	стенвестник	stenvestnik
1	стенобоен	stenobˈoen	стенобоен	stenoboen
1	стенограма	stenˈogrɐmɐ	стенограма	stenogrɐmɐ
1	стенолом	stenˈoɫom	стенолом	stenoɫom
1	стенотипийка	stenotipˈijkɐ	стенотипийка	stenotipijkɐ
1	степен	stepˈen	степен	stepen
1	степенен	stepˈenen	степенен	stepenen
1	степенувам	stepˈenuvˈam	степенувам	stepenuvˈam
1	степенуване	stepˈenuvˈane	степенуване	stepenuvˈane
1	степерче	stepˈertʃe	степерче	stepertʃe
1	стереоекран	stereoˈekrɐn	стереоекран	stereoekrɐn
1	стереоефект	stereoˈefekt	стереоефект	stereoefekt
1	стереокасетофон	stereokɐsetˈofon	стереокасетофон	stereokɐsetofon
1	стереоколона	stereokoɫˈonɐ	стереоколона	stereokoɫonɐ
1	стереомагнетофон	stereomɐgnetˈofon	стереомагнетофон	stereomɐgnetofon
1	стереометрийка	stereometrˈijkɐ	стереометрийка	stereometrijkɐ
1	стереоснимка	stereosnˈimkɐ	стереоснимка	stereosnimkɐ
1	стереотипийка	stereotipˈijkɐ	стереотипийка	stereotipijkɐ
1	стереоуредба	stereourˈedbɐ	стереоуредба	stereouredbɐ
1	стерилизирам	sterilˈizirˈam	стерилизирам	sterilizirˈam
1	стерилизиране	sterilˈizirˈane	стерилизиране	sterilizirˈane
1	стернум	sternˈum	стернум	sternum
1	стероиден	steroˈiden	стероиден	steroiden
1	стесненост	stesnˈenost	стесненост	stesnenost
1	стиковам	stikˈovɐm	стиковам	stikovɐm
1	стилизирам	stilˈizirˈam	стилизирам	stilizirˈam
1	стилизиране	stilˈizirˈane	стилизиране	stilizirˈane
1	стилирам	stilˈirɐm	стилирам	stilirɐm
1	стилистче	stilˈisttʃe	стилистче	stilisttʃe
1	стилянов	stilˈanof	стилянов	stiljˈanof
1	стимулантче	stimuɫˈanttʃe	стимуланитче	stimuɫˈanttʃe
1	стимулатор	stimuɫˈator	стимулатоор	stimuɫˈator
1	стипендийка	stipendˈijkɐ	стипендийка	stipendijkɐ
1	стипулация	stipuɫˈatsiɐ	стипулация	stipuɫˈatsijɐ
1	стиропор	stirˈopor	стиропор	stiropor
1	стиропорен	stiropˈoren	стиропорен	stiroporen
1	стиропорче	stiropˈortʃe	стиропорче	stiroportʃe
1	сто	stɔ	сто	sto
1	сто	stˈo	сто	sto
1	стоборче	stobˈortʃe	стоборче	stobortʃe
1	стобуквен	stobˈukven	стобуквен	stobukven
1	стобутонен	stobutˈonen	стобутонен	stobutonen
1	стоварвам	stˈovɐrvˈam	стоварвам	stovɐrvˈam
1	стоварване	stˈovɐrvˈane	стоварване	stovɐrvˈane
1	стоваря	stˈovɐrjˈa	стоваря	stovɐrjˈa
1	стоварям	stˈovɐrjˈam	стоварям	stovɐrjˈam
1	стогигабайтов	stogigabˈajtof	стогигабайтов	stogigɐbˈajtof
1	стодневен	stodnˈeven	стодневен	stodneven
1	стоево	stoˈevo	стоево	stoevo
1	стоешката	stoˈeʃkɐtˈa	стоешката	stoeʃkɐtˈa
1	стожа	stˈoʒɐ	стожа	stoʒɐ
1	стозвезден	stozvˈezden	стозвезден	stozvezden
1	стоил	stˈoiɫ	стоил	stoiɫ
1	стоимен	stoˈimen	стоимен	stoimen
1	стойко	stˈojko	стойко	stojko
1	стойно	stˈojno	стойно	stojno
1	стойново	stojnˈovo	стойново	stojnovo
1	стойо	stˈojo	стойо	stojo
1	стойчо	stˈojtʃo	стойчо	stojtʃo
1	стоканален	stokanˈalen	стоканален	stokɐnˈalen
1	стокаратов	stokarˈatof	стокаратов	stokɐrˈatof
1	стокилотонен	stokiɫotˈonen	стокилотонен	stokiɫotonen
1	стоколесен	stokolˈesen	стоколесен	stokolesen
1	стокооборотче	stokooborˈottʃe	стокооборотче	stokooborottʃe
1	стол	stɔɫ	стол	stoɫ
1	стол	stˈoɫ	стол	stoɫ
1	столетничка	stoletnˈitʃkɐ	столетничка	stoletnitʃkɐ
1	столетово	stoletˈovo	столетово	stoletovo
1	столман	stˈoɫmɐn	столман	stoɫmɐn
1	столник	stˈoɫnik	столник	stoɫnik
1	столова	stoɫˈovɐ	столова	stoɫovɐ
1	столувам	stˈoɫuvˈam	столувам	stoɫuvˈam
1	столът	stˈoɫɤt	столът	stoɫɤt
1	стомана	stˈomɐnɐ	стомана	stomɐnɐ
1	стоманеносин	stomɐnenˈosin	стоманеносин	stomɐnenosin
1	стоманеците	stomɐnetsˈite	стоманеците	stomɐnetsite
1	стоманобетонен	stomɐnobetˈonen	стоманобетонен	stomɐnobetonen
1	стоманобетонче	stomɐnobetˈontʃe	стоманобетонче	stomɐnobetontʃe
1	стоманци	stomˈantsi	стоманици	stomˈantsi
1	стомахче	stomˈaxtʃe	стомаахче	stomˈaxtʃe
1	стомегабайтов	stomegabˈajtof	стомегабайтов	stomegɐbˈajtof
1	стомегаватов	stomegavˈatof	стомегаватов	stomegɐvˈatof
1	стомилионен	stomiliˈonen	стомилионен	stomilionen
1	стоминутен	stominˈuten	стоминутен	stominuten
1	стомна	stˈomnˈa	стомна	stomnˈa
1	стомничка	stomnˈitʃkɐ	стомничка	stomnitʃkɐ
1	стон	stɔn	стон	ston
1	стон	stˈon	стон	ston
1	стонога	stonˈogɐ	стонога	stonogɐ
1	стоок	stoˈok	стоок	stook
1	стоп	stˈop	стоп	stop
1	стопанка	stˈopɐnkˈa	стопанка	stopɐnkˈa
1	стопер	stˈoper	стопер	stoper
1	стопирам	stˈopirˈam	стопирам	stopirˈam
1	стопосочен	stoposˈotʃen	стопосочен	stoposotʃen
1	стопроцентен	stoprotsˈenten	стопроцентен	stoprotsenten
1	стопя	stˈopjɐ	стопя	stopjɐ
1	стопявам	stˈopjɐvˈam	стопявам	stopjɐvˈam
1	стопяване	stˈopjɐvˈane	стопяване	stopjɐvˈane
1	сторвам	stˈorvˈam	сторвам	storvˈam
1	сторнирам	stornˈirɐm	сторнирам	stornirɐm
1	сторонник	storˈonnik	сторонник	storonnik
1	сторък	stˈorɤk	сторък	storɤk
1	сторя	stˈorjˈa	сторя	storjˈa
1	стосекунден	stosekˈunden	стосекунден	stosekunden
1	стосричен	stosrˈitʃen	стосричен	stosritʃen
1	стостепенен	stostepˈenen	стостепенен	stostepenen
1	стотерабайтов	stoterabˈajtof	стотерабайтов	stoterɐbˈajtof
1	стотина	stoˈtinɐ	стотина	stotinɐ
1	стотина	stˈotinɐ	стотина	stotinɐ
1	стотинка	stˈotinkˈa	стотинка	stotinkˈa
1	стотица	stˈotitsˈa	стотица	stotitsˈa
1	стотна	stˈotnˈa	стотна	stotnˈa
1	стотомен	stotˈomen	стотомен	stotomen
1	стотонен	stotˈonen	стотонен	stotonen
1	стотръбен	stotrˈɤben	стотръбен	stotrɤben
1	стоцифрен	stotsˈifren	стоцифрен	stotsifren
1	стоя	stoˈjɤ	стоя	stoˈja
1	стоя	stˈojɐ	стоя	stojɐ
1	стоян	stˈojɐn	стоян	stojɐn
1	стоянка	stˈojɐnkˈa	стоянка	stojɐnkˈa
1	страдалка	strˈadɐɫkˈa	страдалкаа	strˈadɐɫkˈa
1	страдалник	strˈadɐɫnˈik	страдалник	strˈadɐɫnik
1	страдалница	strˈadɐɫnˈitsɐ	страдалница	strˈadɐɫnitsɐ
1	страдалчески	strˈadɐɫtʃˈeski	страдалчески	strˈadɐɫtʃeski
1	страдане	stradˈane	страдане	strɐdˈane
1	страдание	strˈadɐnˈie	страдание	strˈadɐnie
1	страдая	stradˈajɐ	страдая	strɐdˈajɐ
1	страж	strˈaʃ	страж	strˈaʒ
1	стража	strˈaʒˈa	стражиа	strˈaʒˈa
1	стражец	strˈaʒets	стражетц	strˈaʒets
1	стражче	strˈaʃtʃe	стражче	strˈaʒtʃe
1	странджанец	strandʒˈanets	странджанец	strɐndʒˈanets
1	странджански	strandʒˈanski	странджански	strɐndʒˈanski
1	страничен	strˈanitʃˈen	страничен	strˈanitʃen
1	странник	strˈannˈik	странник	strˈannik
1	странница	strˈannˈitsɐ	странница	strˈannitsɐ
1	странно	strˈannˈo	странно	strˈanno
1	странноприемничка	strɐnnopriemnˈitʃkɐ	странноприемничка	strɐnnopriemnitʃkɐ
1	странност	strˈannˈost	странност	strˈannost
1	страст	strast	страст	strɐst
1	страстно	strˈastnˈo	страстно	strˈastno
1	страстност	strˈastnˈost	страстност	strˈastnost
1	стратег	strˈatek	стратег	strˈateg
1	стратифицирам	strɐtifˈitsirˈam	стратифицирам	strɐtifitsirˈam
1	стратовулкан	strɐtovˈuɫkɐn	стратовулкан	strɐtovuɫkɐn
1	стратовулканче	strɐtovuɫkˈantʃe	стратовулканиче	strɐtovuɫkˈantʃe
1	стратфорд	strˈatfort	стратфорд	strˈatford
1	страх	strax	страх	strɐx
1	страхил	strˈaçiɫ	страхил	strˈaxiɫ
1	страхливичък	strɐxlivˈitʃɤk	страхливичък	strɐxlivitʃɤk
1	страхливка	strˈaxlifkˈa	страхливкаа	strˈaxlifkˈa
1	страхливо	strˈaxlivˈo	страхливо	strˈaxlivo
1	страхливост	strˈaxlivˈost	страхливост	strˈaxlivost
1	страхотно	strˈaxotnˈo	страхотно	strˈaxotno
1	страшен	strˈaʃˈen	страшен	strˈaʃen
1	страшилище	strˈaʃilˈiʃtʃe	страшилище	strˈaʃiliʃtʃe
1	страшимирово	strɐʃimirˈovo	страшимирово	strɐʃimirovo
1	страшно	strˈaʃnˈo	страшно	strˈaʃno
1	стреж	strɛʃ	стреж	strɛʒ
1	стрела	strˈeɫɐ	стрела	streɫɐ
1	стрелба	strˈeɫbɐ	стрелба	streɫbɐ
1	стрелбище	strˈeɫbiʃtʃe	стрелбище	streɫbiʃtʃe
1	стрелбищен	streɫbˈiʃtʃen	стрелбищен	streɫbiʃtʃen
1	стрелвам	strˈeɫvˈam	стрелвам	streɫvˈam
1	стрелка	strˈeɫkɐ	стрелка	streɫkɐ
1	стрелкане	streɫkˈane	стрелкание	streɫkˈane
1	стрелкови	streɫkˈovi	стрелкови	streɫkovi
1	стрелна	strˈeɫnˈa	стрелна	streɫnˈa
1	стрелник	strˈeɫnik	стрелник	streɫnik
1	стрелометче	streɫomˈettʃe	стрелометче	streɫomettʃe
1	стрелоподобен	streɫopodˈoben	стрелоподобен	streɫopodoben
1	стрелци	strˈeɫtsi	стрелци	streɫtsi
1	стрелча	strˈeɫtʃɐ	стрелча	streɫtʃɐ
1	стремци	strˈemtsi	стремци	stremtsi
1	стрептодермия	streptodermˈijɐ	стрептодермия	streptodermijɐ
1	стрептококус	streptokˈokus	стрептококус	streptokokus
1	стрептококче	streptokˈoktʃe	стрептококче	streptokoktʃe
1	стрес	strˈes	стрес	stres
1	стресвам	strˈesvɐm	стресвам	stresvɐm
1	стресна	strˈesnˈa	стресна	stresnˈa
1	стреснато	strˈesnˈato	стреснато	stresnˈato
1	стреха	strˈexɐ	стреха	strexɐ
1	стривам	strˈivˈam	стривам	strivˈam
1	стриване	strˈivˈane	стриване	strivˈane
1	стригане	strˈigˈane	стригане	strigˈane
1	стрида	strˈidˈa	стрида	stridˈa
1	стриден	strˈiden	стриден	striden
1	стридоядче	stridojˈattʃe	стридоядче	stridojˈadtʃe
1	стрижа	strˈiʒˈa	стрижа	striʒˈa
1	стрижба	strˈiʒbɐ	стрижба	striʒbɐ
1	стрийка	strˈijkɐ	стрийка	strijkɐ
1	стриктура	strˈikturˈa	стриктура	strikturˈa
1	стример	strˈimer	стример	strimer
1	стрина	strˈinɐ	стрина	strinɐ
1	стринка	strˈinkˈa	стринка	strinkˈa
1	стрипер	strˈiper	стрипер	striper
1	стрихнинче	strixnˈintʃe	стрихнинче	strixnintʃe
1	стрия	strˈijˈa	стрия	strijˈa
1	стробоскоп	strobˈoskop	стробоскоп	stroboskop
1	строеви	stroˈevi	строеви	stroevi
1	строево	stroˈevo	строево	stroevo
1	строи	stroˈi	строи	stroi
1	строил	stroˈiɫ	строил	stroiɫ
1	строила	stroˈiɫɐ	строила	stroiɫɐ
1	строилата	stroˈiɫɐtɐ	строилата	stroiɫɐtɐ
1	строило	stroˈiɫo	строило	stroiɫo
1	строилото	stroˈiɫoto	строилото	stroiɫoto
1	строим	stroˈim	строим	stroim
1	строих	stroˈix	строих	stroix
1	строиха	stroˈixɐ	строиха	stroixɐ
1	строиш	stroˈiʃ	строиш	stroiʃ
1	строй	strɔj	строй	stroj
1	строй	strˈoj	строй	stroj
1	стройко	strˈojko	стройко	strojko
1	стройничък	strojnˈitʃɤk	стройничък	strojnitʃɤk
1	строма	strˈomɐ	строма	stromɐ
1	строша	strˈoʃɐ	строша	stroʃɐ
1	строшавам	strˈoʃɐvˈam	строшавам	stroʃɐvˈam
1	строшаване	stroʃavˈane	строшаване	stroʃɐvˈane
1	строшвам	strˈoʃvˈam	строшвам	stroʃvˈam
1	строя	stroˈjɤ	строя	stroˈja
1	строя	strˈojɐ	строя	strojɐ
1	строявам	strˈojɐvˈam	строявам	strojɐvˈam
1	строяване	strˈojɐvˈane	строяване	strojɐvˈane
1	строят	stroˈjɤt	строят	stroˈjat
1	струва	strˈuvˈa	струва	struvˈa
1	струвам	strˈuvˈam	струвам	struvˈam
1	струване	strˈuvˈane	струване	struvˈane
1	стругувам	strˈuguvˈam	стругувам	struguvˈam
1	стругът	strˈugɤt	стругът	strugɤt
1	струйчица	strujtʃˈitsɐ	струйчица	strujtʃitsɐ
1	структура	strˈukturˈa	структура	strukturˈa
1	структурирам	strukturˈirɐm	структурирам	strukturirɐm
1	структуриран	struktˈurirˈan	структуриран	strukturirˈan
1	структурност	struktˈurnost	структурност	strukturnost
1	струма	strˈumɐ	струма	strumɐ
1	струмешница	strumeʃnˈitsɐ	струмешница	strumeʃnitsɐ
1	струмски	strˈumski	струмски	strumski
1	струна	strˈunɐ	струна	strunɐ
1	струнка	strˈunkɐ	струнка	strunkɐ
1	струнник	strˈunnik	струнник	strunnik
1	струпам	strˈupˈam	струпам	strupˈam
1	струпвам	strˈupvˈam	струпвам	strupvˈam
1	струпване	strˈupvˈane	струпване	strupvˈane
1	струя	strˈujˈa	струя	strujˈa
1	стръвница	strˈɤvnitsˈa	стръвница	strɤvnitsˈa
1	стрък	strˈɤk	стрък	strɤk
1	стръка	strˈɤkɐ	стръка	strɤkɐ
1	стръкче	strˈɤktʃe	стръкче	strɤktʃe
1	стръмнина	strɤmnˈinɐ	стръмнина	strɤmninɐ
1	стръмнище	strɤmnˈiʃtʃe	стръмнище	strɤmniʃtʃe
1	стръмност	strˈɤmnost	стръмност	strɤmnost
1	стръмци	strˈɤmtsi	стръмци	strɤmtsi
1	стръсвам	strˈɤsvˈam	стръсвам	strɤsvˈam
1	стръсквам	strˈɤskvˈam	стръсквам	strɤskvˈam
1	стрясване	strjasvˈane	стрясване	strjɐsvˈane
1	стряскам	strjˈaskˈam	стряскаам	strjˈaskˈam
1	стряскане	strjˈaskˈane	стряскание	strjˈaskˈane
1	стряха	strjˈaxˈa	стряхеа	strjˈaxˈa
1	стубел	stˈubeɫ	стубел	stubeɫ
1	студ	stut	студ	stud
1	студена	stˈudenɐ	студена	studenɐ
1	студенея	studˈenejˈa	студенея	studenejˈa
1	студенина	studenˈinɐ	студенина	studeninɐ
1	студеница	studenˈitsɐ	студеница	studenitsɐ
1	студеничък	studenˈitʃɤk	студеничък	studenitʃɤk
1	студено	stˈudeno	студено	studeno
1	студеноок	studenoˈok	студеноок	studenook
1	студентче	studˈenttʃe	студентче	studenttʃe
1	студийка	studˈijkɐ	студийка	studijkɐ
1	студувам	stˈuduvˈam	студувам	studuvˈam
1	студуване	stˈuduvˈane	студуване	studuvˈane
1	ступа	stˈupˈa	ступа	stupˈa
1	ступам	stˈupˈam	ступам	stupˈam
1	ступвам	stˈupvˈam	ступвам	stupvˈam
1	ступорче	stupˈortʃe	ступорче	stuportʃe
1	стъбло	stˈɤbɫo	стъбло	stɤbɫo
1	стъбълце	stɤbˈɤɫtse	стъбълце	stɤbɤɫtse
1	стъгда	stˈɤgdɐ	стъгда	stɤgdɐ
1	стъквам	stˈɤkvˈam	стъквам	stɤkvˈam
1	стъклария	stɤkɫˈarijˈa	стъклариия	stɤkɫˈarijˈa
1	стъкленица	stɐklɛˈnitsɐ	стъкленица	stɐklɛnitsɐ
1	стъкленица	stɤklˈenitsˈa	стъкленица	stɤklenitsˈa
1	стъкло	stˈɤkɫo	стъкло	stɤkɫo
1	стъклодухач	stɤkɫoduxˈatʃ	стъклодухеач	stɤkɫoduxˈatʃ
1	стъклоподобен	stɤkɫopodˈoben	стъклоподобен	stɤkɫopodoben
1	стъкмя	stˈɤkmjɐ	стъкмя	stɤkmjɐ
1	стъкмявам	stˈɤkmjɐvˈam	стъкмявам	stɤkmjɐvˈam
1	стъкмяване	stˈɤkmjɐvˈane	стъкмяване	stɤkmjɐvˈane
1	стъкна	stˈɤknˈa	стъкна	stɤknˈa
1	стълб	stɤɫp	стълб	stɤɫb
1	стълба	stˈɤɫbˈa	стълба	stɤɫbˈa
1	стълбичен	stɤɫbˈitʃen	стълбичен	stɤɫbitʃen
1	стълбичка	stɤɫbˈitʃkɐ	стълбичка	stɤɫbitʃkɐ
1	стълбоподобен	stɤɫbopodˈoben	стълбоподобен	stɤɫbopodoben
